CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_FREQUENCY	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_CD	CHINESE_CD_PERCENTAGE	CHINESE_CD_LOG	LINE_IN_SOURCE
2621	CURTAIN	窗帘	262	7.81	2.4183	184	2.95	2.2648	6306
2622	ENGINE	发动机	215	6.41	2.3324	137	2.19	2.1367	7203
2623	FLAG	旗子	111	3.31	2.0453	62	0.99	1.7924	10796
2624	FRAME	陷害	611	18.21	2.786	363	5.81	2.5599	3472
2625	MAP	地图	1206	35.95	3.0813	576	9.23	2.7604	2083
2626	NERVE	神经	1433	42.72	3.1562	854	13.68	2.9315	1825
2627	ORANGE (FRUIT)	橘子	190	5.66	2.2788	122	1.95	2.0864	7754
2628	PLANT STEM	茎	24	0.72	1.3802	20	0.32	1.301	24543
2630	WHIP	鞭子	88	2.62	1.9445	75	1.2	1.8751	12402
2631	WIRE	电线	296	8.82	2.4713	200	3.2	2.301	5798
2635	THEY TWO	他俩	41	1.22	1.6128	41	0.66	1.6128	18849
2640	LARVA	蛆	60	1.79	1.7782	41	0.66	1.6128	15356
2643	INK	墨	184	5.48	2.2648	91	1.46	1.959	7925
2647	CATTY (MASS UNIT)	斤	67	2	1.8261	56	0.9	1.7482	14419
2648	HAIR (HEAD)	头发	3955	117.9	3.5971	1995	31.96	3.2999	790
2651	BE IGNORANT	无知	336	10.02	2.5263	295	4.73	2.4698	5317
2653	NET (FOR CATCHING)	网	819	24.41	2.9133	508	8.14	2.7059	2810
2656	MIDNIGHT	半夜	533	15.89	2.7267	447	7.16	2.6503	3870
2658	COAL	煤	74	2.21	1.8692	48	0.77	1.6812	13682
266	SCALE	鳞	20	0.6	1.301	18	0.29	1.2553	26786
2666	SOLE (FOOT)	脚底	58	1.73	1.7634	42	0.67	1.6232	15679
2668	SKELETON	骷髅	195	5.81	2.29	86	1.38	1.9345	7641
2669	POINT (WITH FINGER)	指	5719	170.48	3.7573	3031	48.55	3.4816	580
2679	BLOW (WITH NOSE)	擤	30	0.89	1.4771	26	0.42	1.415	22165
2684	CAPRINE (GOAT OR SHEEP)	羊	697	20.78	2.8432	302	4.84	2.48	3145
2688	FOOT (UNIT)	尺	620	18.48	2.7924	377	6.04	2.5763	3448
269	COOKED	熟	891	26.56	2.9499	711	11.39	2.8519	2621
2690	UNCLE (HUSBAND OF FATHER'S SISTER)	姑父	11	0.33	1.0414	7	0.11	0.8451	33862
2692	MATERNAL UNCLE (MOTHER'S BROTHER)	舅父	7	0.21	0.8451	2	0.03	0.301	40612
2694	MATERNAL UNCLE (HUSBAND OF ONE'S MATERNAL AUNT)	姨父	15	0.45	1.1761	5	0.08	0.699	30272
2695	SISTER-IN-LAW (OLDER BROTHER'S WIFE)	嫂子	58	1.73	1.7634	37	0.59	1.5682	15764
2696	BROTHER-IN-LAW (OLDER SISTER'S HUSBAND)	姐夫	62	1.85	1.7924	50	0.8	1.699	15144
2697	BROTHER-IN-LAW (YOUNGER SISTER'S HUSBAND)	妹夫	42	1.25	1.6232	36	0.58	1.5563	18649
2698	BROTHER-IN-LAW (HUSBAND'S OLDER BROTHER)	大伯子	1	0.03	0	1	0.02	0	92109
2699	BROTHER-IN-LAW (HUSBAND'S YOUNGER BROTHER)	小叔子	11	0.33	1.0414	10	0.16	1	34334
27	AIR	气	3864	115.18	3.587	2326	37.26	3.3666	805
270	JUG	缸	74	2.21	1.8692	51	0.82	1.7076	13648
2701	SISTER-IN-LAW (HUSBAND'S YOUNGER SISTER)	小姑子	12	0.36	1.0792	7	0.11	0.8451	33131
2704	FADE (LOOSE COLOR)	褪色	67	2	1.8261	48	0.77	1.6812	14505
2705	INHALE	吸气	133	3.96	2.1239	103	1.65	2.0128	9663
2706	GNAW	啃	187	5.57	2.2718	155	2.48	2.1903	7833
2707	CLOG (SOMETHING)	塞	1708	50.91	3.2325	1115	17.86	3.0473	1601
2710	TAKE A PHOTO	照相	287	8.56	2.4579	197	3.16	2.2945	5919
2711	TRANSPORT	輸	1	0.03	0	1	0.02	0	78962
2712	GET DIZZY	晕	980	29.21	2.9912	727	11.65	2.8615	2461
2714	HAVE DIARRHEA	泻	31	0.92	1.4914	24	0.38	1.3802	21804
2715	DESPISE	蔑视	88	2.62	1.9445	73	1.17	1.8633	12379
2716	BLAME (SOMEBODY)	怪	4705	140.25	3.6726	2378	38.09	3.3762	683
2717	STEEP	陡	25	0.75	1.3979	24	0.38	1.3802	24222
2718	STRONG (OF DRINK)	浓	333	9.93	2.5224	258	4.13	2.4116	5352
272	TONGS	钳子	78	2.33	1.8921	69	1.11	1.8388	13269
2721	TREE (CLASSIFIER)	棵	616	18.36	2.7896	377	6.04	2.5763	3459
274	KNEAD	揉	140	4.17	2.1461	93	1.49	1.9685	9377
2742	SUNNY DAY	晴天	49	1.46	1.6902	43	0.69	1.6335	17132
2744	PLUM BLOSSOM	梅花	21	0.63	1.3222	13	0.21	1.1139	26022
2745	APRICOT BLOSSOM	杏花	1	0.03	0	1	0.02	0	94362
2746	PEACH BLOSSOM	桃花	18	0.54	1.2553	16	0.26	1.2041	28097
2748	SWEET OLIVE FLOWER	桂花	1	0.03	0	1	0.02	0	74135
2749	UNHUSKED RICE	稻谷	5	0.15	0.699	2	0.03	0.301	47599
275	PEEL	剥	324	9.66	2.5105	185	2.96	2.2672	5457
2750	GLUTINOUS RICE	糯米	6	0.18	0.7782	6	0.1	0.7782	42411
2751	BY (PASSIVE MARKER)	被	65695	1958.33	4.8175	6150	98.51	3.7889	65
2754	TOWARDS	向	17219	513.29	4.236	5057	81	3.7039	231
2755	BUSY	忙	8342	248.67	3.9213	3818	61.16	3.5818	413
2756	IDLE	闲	268	7.99	2.4281	239	3.83	2.3784	6199
2757	ANGULAR (SQUAREFORMED)	方	1698	50.62	3.2299	914	14.64	2.9609	1608
2758	CAREFUL	小心	7022	209.32	3.8465	3271	52.39	3.5147	477
2759	RECOMMEND	勸	1	0.03	0	1	0.02	0	92515
2762	BLOCK (THE WAY)	堵塞	124	3.7	2.0934	109	1.75	2.0374	10084
2763	CARRY HORIZONTALLY	端	594	17.71	2.7738	465	7.45	2.6675	3547
2765	CHERRY	樱桃	247	7.36	2.3927	161	2.58	2.2068	6564
2766	WATERMELON	西瓜	101	3.01	2.0043	78	1.25	1.8921	11432
2768	LITCHI	荔枝	8	0.24	0.9031	7	0.11	0.8451	39232
2769	PORK	猪肉	236	7.04	2.3729	159	2.55	2.2014	6779
2770	JACKET	外套	865	25.79	2.937	567	9.08	2.7536	2697
2772	KITCHEN KNIFE	菜刀	19	0.57	1.2788	16	0.26	1.2041	27585
2773	FINGERTIP	指尖	56	1.67	1.7482	53	0.85	1.7243	15922
2774	LITTLE FINGER	小指	17	0.51	1.2304	16	0.26	1.2041	28610
2775	FORENOON	上午	595	17.74	2.7745	441	7.06	2.6444	3543
2776	WILD GOOSE	雁	10	0.3	1	6	0.1	0.7782	36461
278	AWL	锥子	6	0.18	0.7782	4	0.06	0.6021	44042
2783	SCALES (MEASURE INSTRUMENT)	秤	44	1.31	1.6435	32	0.51	1.5051	18293
2784	CRUCIAN CARP	鲫鱼	2	0.06	0.301	2	0.03	0.301	67696
2785	BIVALVIA (MUSSELS OR OYSTERS)	蚌	29	0.86	1.4624	13	0.21	1.1139	22758
2788	LADLE (WATER)	捞	282	8.41	2.4502	222	3.56	2.3464	6006
279	THATCH	茅草	2	0.06	0.301	2	0.03	0.301	65862
2795	MOSQUITO NET	蚊帐	33	0.98	1.5185	12	0.19	1.0792	21191
2797	SESAME	芝麻	93	2.77	1.9685	84	1.35	1.9243	11981
2815	DIALECT	方言	55	1.64	1.7404	49	0.78	1.6902	16089
2816	ECHO	回声	58	1.73	1.7634	43	0.69	1.6335	15677
2819	GRASSLAND	草地	173	5.16	2.238	141	2.26	2.1492	8211
2837	SWAN	天鹅	97	2.89	1.9868	59	0.95	1.7709	11648
284	HOE	锄头	17	0.51	1.2304	15	0.24	1.1761	28799
2846	MARCH	三月	95	2.83	1.9777	74	1.19	1.8692	11846
2847	APRIL	四月	128	3.82	2.1072	78	1.25	1.8921	9907
2848	MAY (MONTH)	五月	159	4.74	2.2014	98	1.57	1.9912	8664
2849	JUNE	六月	146	4.35	2.1644	91	1.46	1.959	9137
2850	JULY	七月	73	2.18	1.8633	59	0.95	1.7709	13748
2851	AUGUST	八月	77	2.3	1.8865	69	1.11	1.8388	13304
2852	SEPTEMBER	九月	113	3.37	2.0531	85	1.36	1.9294	10672
2853	OCTOBER	十月	102	3.04	2.0086	71	1.14	1.8513	11296
2854	NOVEMBER	十一月	63	1.88	1.7993	46	0.74	1.6628	14911
2855	DECEMBER	十二月	47	1.4	1.6721	29	0.46	1.4624	17606
2856	CHANGE (SOMETHING)	改变	7434	221.6	3.8712	3404	54.53	3.532	451
2857	CHANGE (BECOME DIFFERENT)	变化	1349	40.21	3.13	978	15.67	2.9903	1921
2859	SMOKE (EMIT SMOKE)	冒烟	119	3.55	2.0755	102	1.63	2.0086	10348
2860	BOLT (MOVE IN HASTE)	赶	2892	86.21	3.4612	1973	31.6	3.2951	1039
2862	CONNECT	连接	604	18	2.781	388	6.21	2.5888	3496
2864	DECREASE	减少	495	14.76	2.6946	411	6.58	2.6138	4076
2867	CALCULATE	算	13337	397.57	4.1251	4769	76.39	3.6784	276
2869	BOTHER (HARASS)	打扰	3292	98.13	3.5175	2084	33.38	3.3189	945
2870	RECOGNIZE (SOMEBODY)	认得	355	10.58	2.5502	267	4.28	2.4265	5110
2871	SWING (MOVEMENT)	摆动	97	2.89	1.9868	75	1.2	1.8751	11651
2879	SOUND (OF INSTRUMENT OR VOICE)	音响	147	4.38	2.1673	114	1.83	2.0569	9087
2880	HALT (STOP)	停	9028	269.12	3.9556	3794	60.77	3.5791	380
2881	URGE (SOMEONE)	催	342	10.19	2.534	249	3.99	2.3962	5240
2882	ADD	加	5110	152.33	3.7084	2674	42.83	3.4272	635
2883	DISTURB	扰乱	213	6.35	2.3284	173	2.77	2.238	7242
2884	HANG	吊	481	14.34	2.6821	371	5.94	2.5694	4153
2886	PRODUCE	产	443	13.21	2.6464	348	5.57	2.5416	4402
2890	WALK (TAKE A WALK)	散步	596	17.77	2.7752	422	6.76	2.6253	3537
2893	NOTICE (SOMETHING)	通知	2756	82.15	3.4403	1749	28.02	3.2428	1087
2894	TUMBLE (FALL DOWN)	跌倒	164	4.89	2.2148	122	1.95	2.0864	8503
2896	CAUSE TO (LET)	让	123809	3690.67	5.0928	6230	99.79	3.7945	41
2900	PROTECT	保护	7094	211.47	3.8509	2895	46.37	3.4616	471
2903	CHAT (WITH SOMEBODY)	聊天	1122	33.45	3.05	813	13.02	2.9101	2206
2904	RINSE	冲洗	75	2.24	1.8751	69	1.11	1.8388	13530
2905	KNIT	织	257	7.66	2.4099	105	1.68	2.0212	6404
2909	PREPARE	准备	22202	661.83	4.3464	5365	85.94	3.7296	187
2911	BACKWARD	落后	371	11.06	2.5694	278	4.45	2.444	4978
2914	ONCE (IN THE PAST)	从前	409	12.19	2.6117	326	5.22	2.5132	4659
2915	AT FIRST	先	16060	478.74	4.2057	5186	83.07	3.7148	242
2916	INSTANTLY (IMMEDIATELY)	马上	10413	310.4	4.0176	4266	68.33	3.63	339
2917	NEXT TO	隔壁	681	20.3	2.8331	517	8.28	2.7135	3199
292	RUG	地毯	599	17.86	2.7774	385	6.17	2.5855	3515
2924	A LITTLE	稍微	944	28.14	2.975	697	11.16	2.8432	2515
2929	BENEFIT	好处	1776	52.94	3.2494	1358	21.75	3.1329	1543
2930	BOSS	老板	3349	99.83	3.5249	1619	25.93	3.2092	924
2931	BUSINESS	买卖	685	20.42	2.8357	456	7.3	2.659	3185
2933	CONVERSATION	交谈	685	20.42	2.8357	542	8.68	2.734	3186
2934	CUCKOO	布谷鸟	22	0.66	1.3424	14	0.22	1.1461	25462
2938	FLAVOR	口味	457	13.62	2.6599	343	5.49	2.5353	4302
2940	GATE	大门	604	18	2.781	450	7.21	2.6532	3495
2941	HAPPINESS	幸福	2151	64.12	3.3326	1203	19.27	3.0803	1327
2944	CALL (APPEAL)	称呼	706	21.05	2.8488	578	9.26	2.7619	3111
2948	GAP (DISTANCE)	缺口	58	1.73	1.7634	53	0.85	1.7243	15647
2949	LAIR	骗子	1489	44.39	3.1729	936	14.99	2.9713	1778
295	WHETSTONE	磨刀石	4	0.12	0.6021	4	0.06	0.6021	49965
2950	MEANING	意思	19239	573.5	4.2842	5301	84.91	3.7244	215
2953	SLEEVE	袖子	163	4.86	2.2122	133	2.13	2.1239	8524
2955	STATE (POLITICS)	州	2116	63.08	3.3255	1104	17.68	3.043	1347
2958	LAUGHTER	笑声	250	7.45	2.3979	146	2.34	2.1644	6506
296	CROUCH	蹲	864	25.76	2.9365	559	8.95	2.7474	2702
2961	MESSAGE	信息	3725	111.04	3.5711	1896	30.37	3.2778	843
2963	NET	渔网	20	0.6	1.301	17	0.27	1.2304	26597
2964	NEWS	消息	8346	248.79	3.9215	3612	57.86	3.5577	411
2968	REASON	原因	7829	233.38	3.8937	3795	60.79	3.5792	434
297	CROOKED	弯	415	12.37	2.618	307	4.92	2.4871	4615
2970	RIDDLE	谜语	88	2.62	1.9445	53	0.85	1.7243	12335
2972	SLEEP (STATE)	睡眠	370	11.03	2.5682	263	4.21	2.42	4994
2973	STRAP	背带	17	0.51	1.2304	15	0.24	1.1761	28549
2975	THOUGHT	心思	329	9.81	2.5172	297	4.76	2.4728	5394
2976	VIOLENCE	暴力	1440	42.93	3.1584	936	14.99	2.9713	1817
2977	WORKER	工人	617	18.39	2.7903	400	6.41	2.6021	3455
2978	DISTANCE	距离	1387	41.35	3.1421	999	16	2.9996	1881
2980	AREA	平面	106	3.16	2.0253	73	1.17	1.8633	11068
2981	ITEM	条目	16	0.48	1.2041	14	0.22	1.1461	29843
2982	GIFT	礼物	3988	118.88	3.6008	1836	29.41	3.2639	783
2988	PATTERN	格局	19	0.57	1.2788	16	0.26	1.2041	27651
299	SCOLD	骂	734	21.88	2.8657	552	8.84	2.7419	3036
2990	SACK	麻袋	45	1.34	1.6532	38	0.61	1.5798	17968
2992	TIP (OF OBJECT)	尖儿	12	0.36	1.0792	6	0.1	0.7782	33161
2996	WEALTH	财富	468	13.95	2.6702	330	5.29	2.5185	4235
2997	COLORFUL	丰富	477	14.22	2.6785	423	6.78	2.6263	4186
2998	DAMP	潮	167	4.98	2.2227	134	2.15	2.1271	8398
2999	EVERYWHERE	到处	3511	104.66	3.5454	2278	36.49	3.3576	887
3	BRAVE	勇敢	1430	42.63	3.1553	970	15.54	2.9868	1828
30	DISPEL	赶走	618	18.42	2.791	475	7.61	2.6767	3452
3001	POWERFUL	强大	1285	38.31	3.1089	819	13.12	2.9133	1985
3002	PRECIOUS	珍贵	361	10.76	2.5575	300	4.81	2.4771	5067
3005	FAMILIAR	熟悉	1221	36.4	3.0867	986	15.79	2.9939	2056
301	CHIEFTAIN	首领	257	7.66	2.4099	145	2.32	2.1614	6400
3036	TREETOP	树梢	12	0.36	1.0792	10	0.16	1	32960
3041	PATERNAL AUNT (FATHER'S OLDER SISTER)	姑妈	311	9.27	2.4928	112	1.79	2.0492	5620
3044	BOVINE	牛	1990	59.32	3.2989	921	14.75	2.9643	1407
3049	COURAGE	胆量	222	6.62	2.3464	180	2.88	2.2553	7056
3050	SEEDLING	秧	2	0.06	0.301	2	0.03	0.301	65588
3053	TIGHT	紧	2293	68.35	3.3604	1585	25.39	3.2	1255
3054	BEAR FRUIT	结果	7085	211.2	3.8503	3268	52.35	3.5143	473
3055	SWINDLE	作弊	451	13.44	2.6542	232	3.72	2.3655	4346
3057	FLAIL	连枷	3	0.09	0.4771	2	0.03	0.301	55514
3059	MALARIA	疟疾	65	1.94	1.8129	39	0.62	1.5911	14752
3060	PHEASANT	野鸡	30	0.89	1.4771	18	0.29	1.2553	22049
3061	PHLEGM	痰	80	2.38	1.9031	55	0.88	1.7404	13046
3063	RAMIE	苎麻	1	0.03	0	1	0.02	0	83374
3064	RUST	锈	69	2.06	1.8388	38	0.61	1.5798	14168
3065	SADDLE	马鞍	53	1.58	1.7243	33	0.53	1.5185	16545
3066	SCARF OR TURBAN	头巾	128	3.82	2.1072	84	1.35	1.9243	9883
3069	FALSE	假	3310	98.67	3.5198	1968	31.52	3.294	939
307	HAWK	鹰	379	11.3	2.5786	189	3.03	2.2765	4917
3070	HOLD A MEETING	开会	573	17.08	2.7582	449	7.19	2.6522	3656
3071	INSERT	插	1198	35.71	3.0785	890	14.26	2.9494	2101
3072	MISPLACE	遗失	110	3.28	2.0414	81	1.3	1.9085	10823
3073	MANAGE	理	1729	51.54	3.2378	1220	19.54	3.0864	1579
3075	SLANTED	歪	440	13.12	2.6435	283	4.53	2.4518	4422
3076	SLOPE	山坡	63	1.88	1.7993	53	0.85	1.7243	14950
3077	SWALLOW (BIRD)	燕子	29	0.86	1.4624	15	0.24	1.1761	22711
3078	IRRIGATE	浇	216	6.44	2.3345	176	2.82	2.2455	7189
3079	HIGHLAND BARLEY	青稞	1	0.03	0	1	0.02	0	78387
3080	SPLIT OPEN	裂开	110	3.28	2.0414	100	1.6	2	10817
3081	CROPS	庄稼	96	2.86	1.9823	61	0.98	1.7853	11746
3083	BALLOON	气球	298	8.88	2.4742	186	2.98	2.2695	5768
3086	COMPUTER	电脑	3210	95.69	3.5065	1205	19.3	3.081	957
3088	ENVELOPE	信封	328	9.78	2.5159	224	3.59	2.3502	5404
3089	GIRAFFE	长颈鹿	60	1.79	1.7782	43	0.69	1.6335	15397
3090	GUITAR	吉他	710	21.16	2.8513	295	4.73	2.4698	3100
3091	LEMON	柠檬	324	9.66	2.5105	195	3.12	2.29	5455
3093	LIPSTICK	口红	245	7.3	2.3892	142	2.27	2.1523	6605
3096	RACKET	球拍	33	0.98	1.5185	23	0.37	1.3617	21162
3098	SNOWMAN	雪人	56	1.67	1.7482	38	0.61	1.5798	15986
3099	SOFA	沙发	908	27.07	2.9581	604	9.67	2.781	2580
31	PAN	铁锅	5	0.15	0.699	5	0.08	0.699	45464
3102	TANK	坦克	334	9.96	2.5237	123	1.97	2.0899	5338
3105	UMBRELLA	伞	227	6.77	2.356	127	2.03	2.1038	6944
3118	IRON (CLOTHES)	熨	102	3.04	2.0086	61	0.98	1.7853	11352
3119	MASSAGE (SOMEBODY)	按摩	693	20.66	2.8407	385	6.17	2.5855	3156
3128	SHOWER (ACTION)	淋浴	146	4.35	2.1644	113	1.81	2.0531	9118
3130	SPILL (SOMETHING)	溢	59	1.76	1.7709	55	0.88	1.7404	15500
3138	STRAWBERRY	草莓	319	9.51	2.5038	178	2.85	2.2504	5521
3154	WILD BOAR	野猪	88	2.62	1.9445	32	0.51	1.5051	12327
3168	DOWRY	聘礼	2	0.06	0.301	2	0.03	0.301	59984
3174	WAKE UP (SOMEONE)	唤醒	294	8.76	2.4683	207	3.32	2.316	5818
3179	CORAL ROCK	珊瑚	55	1.64	1.7404	24	0.38	1.3802	16207
318	FOOTPRINT	足迹	128	3.82	2.1072	94	1.51	1.9731	9875
3181	MUSTARD	芥末	165	4.92	2.2175	127	2.03	2.1038	8475
319	LICK	舔	669	19.94	2.8254	373	5.97	2.5717	3245
3191	BROKEN (SHATTERED)	破	2859	85.22	3.4562	1833	29.36	3.2632	1052
3193	CROSSBOW	弩	24	0.72	1.3802	12	0.19	1.0792	24505
320	LAME	瘸子	91	2.71	1.959	68	1.09	1.8325	12153
3200	COUNTRYSIDE	乡	141	4.2	2.1492	74	1.19	1.8692	9337
3202	CANNON	炮	271	8.08	2.433	158	2.53	2.1987	6148
3204	INSULT	侮辱	727	21.67	2.8615	541	8.67	2.7332	3056
321	CHEW	嚼	389	11.6	2.5899	252	4.04	2.4014	4826
323	FAT (ORGANIC SUBSTANCE)	脂肪	262	7.81	2.4183	162	2.59	2.2095	6297
3230	DECEIVE	骗	3419	101.92	3.5339	1995	31.96	3.2999	905
3231	DEITY	神	3776	112.56	3.577	1590	25.47	3.2014	830
3243	CYPRESS	柏树	16	0.48	1.2041	7	0.11	0.8451	29733
3244	EAR (OF GRAIN)	穗	10	0.3	1	8	0.13	0.9031	35466
3247	KIWIFRUIT	猕猴桃	16	0.48	1.2041	8	0.13	0.9031	29180
3248	MAPLE TREE	枫树	30	0.89	1.4771	22	0.35	1.3424	22190
3251	MOLD (GET ROTTEN)	霉	187	5.57	2.2718	155	2.48	2.1903	7812
3254	YOUNG ANIMAL	崽	36	1.07	1.5563	33	0.53	1.5185	20072
3258	FALCON	猎鹰	83	2.47	1.9191	30	0.48	1.4771	12802
3267	PULSE	脉搏	306	9.12	2.4857	224	3.59	2.3502	5684
3276	SUNSHINE	阳光	1126	33.57	3.0515	735	11.77	2.8663	2198
3279	MANTIS	螳螂	50	1.49	1.699	23	0.37	1.3617	16941
3280	TUSK	长牙	1	0.03	0	1	0.02	0	84696
3281	JOB'S TEARS	薏苡	1	0.03	0	1	0.02	0	78625
3282	GROOM	新郎	313	9.33	2.4955	166	2.66	2.2201	5596
3283	CAGE	笼子	340	10.14	2.5315	205	3.28	2.3118	5260
3284	GRAVEYARD	墓地	328	9.78	2.5159	200	3.2	2.301	5409
3285	RICE FLOUR	米粉	8	0.24	0.9031	5	0.08	0.699	38617
3287	BLOOM	开花	76	2.27	1.8808	66	1.06	1.8195	13449
3288	WEED	除草	21	0.63	1.3222	19	0.3	1.2788	26188
3299	KIND	善良	653	19.47	2.8149	494	7.91	2.6937	3306
3302	QUARREL (VERB)	争论	448	13.35	2.6513	358	5.73	2.5539	4366
3303	PICTURE (PAINTING)	图画	84	2.5	1.9243	75	1.2	1.8751	12676
3304	PICTURE (PHOTOGRAPH)	相片	300	8.94	2.4771	185	2.96	2.2672	5748
331	HEADDRESS	包头	4	0.12	0.6021	4	0.06	0.6021	49611
3311	FLOWING BODY OF WATER	河	1135	33.83	3.055	565	9.05	2.752	2186
3313	JACKAL	豺	13	0.39	1.1139	8	0.13	0.9031	31975
3320	SNARE (TRAP)	圈套	364	10.85	2.5611	279	4.47	2.4456	5038
3325	PEARL	珍珠	221	6.59	2.3444	111	1.78	2.0453	7081
333	PLAIT	辫子	104	3.1	2.017	85	1.36	1.9294	11171
3333	BELIEF (RELIGIOUS)	信念	427	12.73	2.6304	320	5.13	2.5051	4521
3334	RITE	礼仪	104	3.1	2.017	78	1.25	1.8921	11196
3336	FUNERAL	丧礼	26	0.78	1.415	22	0.35	1.3424	23686
3349	WRISTWATCH	手表	511	15.23	2.7084	296	4.74	2.4713	4003
3350	GET UP FROM BED	起床	798	23.79	2.902	598	9.58	2.7767	2860
3351	STOP DOING	止	852	25.4	2.9304	733	11.74	2.8651	2728
3352	THIRD DAY OF THE MONTH	初三	6	0.18	0.7782	5	0.08	0.699	43899
3353	SIEVE (TOOL)	筛子	17	0.51	1.2304	16	0.26	1.2041	28808
3354	FIRST DAY OF THE MONTH	初一	14	0.42	1.1461	13	0.21	1.1139	31491
3355	SECOND DAY OF THE MONTH	初二	4	0.12	0.6021	4	0.06	0.6021	49265
3357	CUPBOARD	柜子	329	9.81	2.5172	243	3.89	2.3856	5399
3358	SPROUT (SHOOT)	芽	65	1.94	1.8129	36	0.58	1.5563	14698
3361	OFFICIAL	官	1764	52.58	3.2465	729	11.68	2.8627	1551
3362	BOILED WATER	开水	28	0.83	1.4472	27	0.43	1.4314	22997
3363	NOT HAVE	没有	108237	3226.48	5.0344	6218	99.6	3.7937	48
3364	DRY IN SUN	晒	418	12.46	2.6212	314	5.03	2.4969	4595
3366	PIMPLEFACE	麻子	18	0.54	1.2553	13	0.21	1.1139	27943
3367	STUTTERER	结巴	62	1.85	1.7924	32	0.51	1.5051	15148
3368	POWDER	粉	537	16.01	2.73	346	5.54	2.5391	3839
3369	PIGSTY	猪圈	30	0.89	1.4771	26	0.42	1.415	22109
3370	RELY ON	靠	5890	175.58	3.7701	2802	44.88	3.4475	566
3372	GALL BLADDER	胆	298	8.88	2.4742	234	3.75	2.3692	5765
3375	PATIENT (SICK PERSON)	病人	3414	101.77	3.5333	983	15.75	2.9926	907
3376	ROBBER	强盗	320	9.54	2.5051	171	2.74	2.233	5513
3377	EMPEROR	皇帝	245	7.3	2.3892	82	1.31	1.9138	6607
3379	PIG DUNG	猪粪	3	0.09	0.4771	3	0.05	0.4771	56677
338	RAKE	耙	13	0.39	1.1139	12	0.19	1.0792	31945
3380	HUNTING DOG	猎狗	61	1.82	1.7853	42	0.67	1.6232	15312
3381	SHEEP DUNG	羊粪	11	0.33	1.0414	5	0.08	0.699	34799
3382	PEACOCK	孔雀	65	1.94	1.8129	36	0.58	1.5563	14751
3384	WEASEL	黄鼠狼	45	1.34	1.6532	34	0.54	1.5315	18043
3385	ALUMINIUM	铝	87	2.59	1.9395	56	0.9	1.7482	12468
3386	SULPHUR	硫磺	123	3.67	2.0899	56	0.9	1.7482	10129
3387	MIDDLE FINGER	中指	41	1.22	1.6128	35	0.56	1.5441	18805
3388	PLACENTA	胎盘	45	1.34	1.6532	31	0.5	1.4914	18095
3389	MEASLES	疹子	35	1.04	1.5441	30	0.48	1.4771	20375
3390	WILD RICE	水稻	4	0.12	0.6021	4	0.06	0.6021	51800
3391	RICE STRAW	稻草	100	2.98	2	80	1.28	1.9031	11473
3392	MUER (FUNGUS)	木耳	1	0.03	0	1	0.02	0	85339
3393	LEAN MEAT	瘦肉	7	0.21	0.8451	7	0.11	0.8451	40280
3395	SICHUAN PEPPER	花椒	2	0.06	0.301	2	0.03	0.301	66306
3396	BUILDING	楼房	45	1.34	1.6532	35	0.56	1.5441	17926
3397	ROUNDWORM	蛔虫	15	0.45	1.1761	15	0.24	1.1761	30125
3399	WAREHOUSE	仓库	711	21.19	2.8519	360	5.77	2.5563	3099
34	STAIRS	楼梯	832	24.8	2.9201	546	8.75	2.7372	2777
3401	HENHOUSE	鸡圈	1	0.03	0	1	0.02	0	93865
3402	SHEEPFOLD	羊圈	10	0.3	1	7	0.11	0.8451	36104
3404	TILE	瓦	525	15.65	2.7202	211	3.38	2.3243	3904
3405	RULER	尺子	10	0.3	1	10	0.16	1	35615
3406	MERCHANDISE	货物	237	7.06	2.3747	176	2.82	2.2455	6747
3407	FILE (TOOL)	文件	2698	80.43	3.431	1280	20.5	3.1072	1103
3408	PLANE (TOOL)	刨子	8	0.24	0.9031	5	0.08	0.699	38478
3409	EARTHEN JUG	坛子	21	0.63	1.3222	21	0.34	1.3222	26420
341	SICKLE	镰刀	49	1.46	1.6902	23	0.37	1.3617	17212
3410	OVER HERE	这边	4651	138.64	3.6675	2442	39.12	3.3877	687
3411	OVER THERE	那边	6572	195.91	3.8177	3177	50.89	3.502	507
3412	WASP NEST	马蜂窝	25	0.75	1.3979	22	0.35	1.3424	24410
3413	IN THIS WAY	这样	64295	1916.59	4.8082	6194	99.22	3.792	68
3414	IN THAT WAY	那样	17495	521.51	4.2429	5035	80.65	3.702	227
3415	BALDHEAD	秃子	67	2	1.8261	32	0.51	1.5051	14508
3419	STONE (CLASSIFIER)	块	9365	279.16	3.9715	3358	53.79	3.5261	372
3420	STOREY (CLASSIFIER)	层	1716	51.15	3.2345	1011	16.19	3.0048	1590
3421	SENTENCE (CLASSIFIER)	句	5984	178.38	3.777	3286	52.63	3.5167	562
3422	SONG (CLASSIFIER)	首	5501	163.98	3.7404	1826	29.25	3.2615	598
3424	SHEATH	刀鞘	4	0.12	0.6021	4	0.06	0.6021	49286
3425	JOKE	笑话	1407	41.94	3.1483	875	14.02	2.942	1853
3426	SURNAME	姓	999	29.78	2.9996	641	10.27	2.8069	2420
3427	DIRECTION	方向	2156	64.27	3.3336	1407	22.54	3.1483	1325
