CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	DUTCH_AROUSAL_MEAN	DUTCH_VALENCE_MEAN	DUTCH_VALENCE_CATEGORY	DUTCH_VALENCE_NEUTRAL	DUTCH_HAPPINESS_MEAN	DUTCH_ANGER_MEAN	DUTCH_FEAR_MEAN	DUTCH_SADNESS_MEAN	DUTCH_DISGUST_MEAN	DUTCH_SURPRISE_MEAN	DUTCH_EMOTION_DOMINANT	LINE_IN_SOURCE
3117	HITCHHIKE	liften	3.588235294117647	2.9473684210526314	negative	neutral	2.5555555555555554	1.1111111111111112	2.111111111111111	1.2222222222222223	1.2222222222222223	2	Happiness	10413
3118	IRON (CLOTHES)	strijken	3.176470588235294	2.8421052631578947	negative	neutral	1.1	1	1	1.2	1.1	1	Sadness	2841
3119	MASSAGE (SOMEBODY)	masseren	2.5714285714285716	4.3	positive	valenced	2.7	1	1	1	1	1.3	Happiness	7116
3120	MOP (SOMETHING)	dweilen	3.235294117647059	2.8421052631578947	negative	neutral	1	1.16	1	1.3	1.4	1.1	Disgust	2284
3121	OPERATE (MEDICINE)	opereren	3.8666666666666667	2.6315789473684212	negative	neutral	1	1	2.5818181818181816	1.5454545454545454	1.4545454545454546	1.5454545454545454	Fear	5380
3122	PAINT (SOMETHING)	verven	3.375	3	neutral	neutral	2.3	1.2	1.2	1.2	1.2	1.4	Happiness	317
3123	PHOTOGRAPH (SOMETHING)	fotograferen	3.4375	3.4210526315789473	positive	neutral	1.8	1	1	1	1	1.3	Happiness	3634
3124	PLAY (INSTRUMENT)	spelen	3.4285714285714284	3.95	positive	valenced	3.6	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.5272727272727273	Happiness	41
3125	PLAY (GAME)	golfen	3.0714285714285716	3.1	positive	neutral	1.375	1	1	1	1	1.3	Happiness	9423
3126	POST (SOMETHING)	posten	3.2	3.1578947368421053	positive	neutral	1.7111111111111112	1.088888888888889	1	1.088888888888889	1	1.2666666666666666	Happiness	3233
3127	RAKE (SOMETHING)	harken	3.4	2.9473684210526314	negative	neutral	1.1818181818181819	1	1	1.0909090909090908	1	1	Happiness	3859
3128	SHOWER (ACTION)	douchen	2.75	3.5789473684210527	positive	neutral	2.6666666666666665	1	1	1	1	1	Happiness	1523
3129	SKATE	rolschaatsen	3.4375	3.388888888888889	positive	neutral	2.625	1	1.375	1	1	1.25	Happiness	2580
3130	SPILL (SOMETHING)	morsen	3.4375	2.3333333333333335	negative	neutral	1	1.9555555555555557	1.2222222222222223	1.2222222222222223	1.7333333333333334	1.5555555555555556	Anger	200
3131	SUNBATHE	zonnen	1.8823529411764706	4.315789473684211	positive	valenced	3.8181818181818183	1	1.1818181818181819	1.0909090909090908	1.0909090909090908	1.1818181818181819	Happiness	3694
3132	SURF	surfen	3.875	3.4210526315789473	positive	neutral	2.8	1.2	1.3	1.2	1.2	1.5	Happiness	9779
3133	TALK (PHONE)	bellen	3	3.2	positive	neutral	1.8181818181818181	1	1.2727272727272727	1.1818181818181819	1	1.4545454545454546	Happiness	1249
3134	TYPE (ON SOMETHING)	typen	2.9285714285714284	3.15	positive	neutral	1.5555555555555556	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.2222222222222223	Happiness	6421
3135	VACUUM (SOMETHING)	stofzuigen	3.5	2.888888888888889	negative	neutral	1.1818181818181819	1.1818181818181819	1	1.1818181818181819	1.3454545454545455	1	Disgust	1955
3138	STRAWBERRY	aardbei	2.9285714285714284	3.85	positive	valenced	3.2363636363636363	1.0909090909090908	1.1818181818181819	1.0909090909090908	1.0909090909090908	1.8181818181818181	Happiness	465
3181	MUSTARD	mosterd	2.642857142857143	2.789473684210526	negative	neutral	1.625	1	1	1	1.7	1.375	Disgust	3387
319	LICK	likken	3.7058823529411766	3.1578947368421053	positive	neutral	1.5555555555555556	1.1111111111111112	1.1111111111111112	1	1.7777777777777777	1.4444444444444444	Disgust	1117
323	FAT (ORGANIC SUBSTANCE)	vet	2.625	2.1052631578947367	negative	neutral	1.4	1.9	1.5	1.6	2.5	1.4	Disgust	2366
3230	DECEIVE	bedriegen	3.933333333333333	1.7894736842105263	negative	neutral	1	4.636363636363637	2.909090909090909	4.181818181818182	3.1818181818181817	2.6545454545454543	Anger	6689
3231	DEITY	god	2.375	2.9473684210526314	negative	neutral	1.2222222222222223	1.5555555555555556	1.5555555555555556	1.5555555555555556	1.2222222222222223	1.3333333333333333	Joint	916
3235	OPEN (STATE)	open	2.6875	3.611111111111111	positive	valenced	2.075	1	1	1	1	1.5	Happiness	602
3241	CORIANDER	koriander	2.857142857142857	3.2	positive	neutral	1.1818181818181819	1	1	1	1	1	Happiness	20912
3247	KIWIFRUIT	kiwi	2.5294117647058822	3.1578947368421053	positive	neutral	2.727272727272727	1	1	1.0909090909090908	1	1.2727272727272727	Happiness	1376
325	FELT	vilt	2.6875	3.0555555555555554	positive	neutral	1.9	1.1	1	1	1	1.2	Happiness	16916
3251	MOLD (GET ROTTEN)	schimmel	3	1.7894736842105263	negative	neutral	1.125	1.5	1.75	1.5714285714285714	4.125	1.375	Disgust	10420
3304	PICTURE (PHOTOGRAPH)	foto	2.8	3.3157894736842106	positive	neutral	2.3333333333333335	1	1	1	1	1.5555555555555556	Happiness	534
3306	NAIL	slaan	4	1.7894736842105263	negative	neutral	1	4.381818181818182	2.690909090909091	3.2	1.9090909090909092	1.1818181818181819	Anger	378
332	RAG	vod	2.5714285714285716	2.3	negative	neutral	1	1.75	1.5	1.75	2.05	1	Disgust	2956
3328	ORANGE (COLOR)	oranje	2.6666666666666665	3.1052631578947367	positive	neutral	1.5	1	1	1	1.0833333333333333	1.0833333333333333	Happiness	330
3356	INCENSE	wierook	2.0625	3.210526315789474	positive	neutral	1.1818181818181819	1	1	1.2727272727272727	1.4545454545454546	1.0909090909090908	Disgust	15611
3368	POWDER	poeder	2.6666666666666665	3	neutral	neutral	1.0909090909090908	1	1	1	1	1	Happiness	2372
34	STAIRS	trap	2.9411764705882355	3	neutral	neutral	1.0909090909090908	1	1.0909090909090908	1	1	1	Joint	162
340	LASSO	lasso	3.3125	2.888888888888889	negative	neutral	1.2727272727272727	1.2727272727272727	1.5454545454545454	1.1818181818181819	1	1.2727272727272727	Fear	4888
3405	RULER	liniaal	2.75	3.0555555555555554	positive	neutral	1	1.5	1.375	1	1	1	Anger	7156
342	HAY	hooi	2.0625	3.1666666666666665	positive	neutral	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.1636363636363638	1.0727272727272728	Disgust	2010
3423	DRILL	boor	3.411764705882353	2.9473684210526314	negative	neutral	1	1.3636363636363635	1.2727272727272727	1.1818181818181819	1.1818181818181819	1.2727272727272727	Anger	4167
3446	PINK	roze	2.375	3.5	positive	neutral	1.8888888888888888	1	1	1	1.1111111111111112	1.2222222222222223	Happiness	502
3473	LONG (FOR SOMETHING)	verlangen	3.5	4.1	positive	valenced	2.58	1.08	1.1	1.7600000000000002	1	1	Happiness	7437
3474	BE THIRSTY	dorsten	3.230769230769231	2.736842105263158	negative	neutral	1.7454545454545454	1.0909090909090908	1.1818181818181819	1.3636363636363635	1	1.1818181818181819	Happiness	10379
3475	SUFFICE	genoegen	2.1875	3.888888888888889	positive	valenced	2.7	1	1	1	1	1.3	Happiness	16345
3534	BEG	bedelen	3.1875	2.0526315789473686	negative	neutral	1.0727272727272728	1.8727272727272728	1.8	3.3818181818181823	1.8545454545454545	1.1636363636363638	Sadness	6901
3544	WAVE (VERB)	zwaaien	3.6470588235294117	3.3684210526315788	positive	neutral	2.4444444444444446	1	1	1.2222222222222223	1	1.2222222222222223	Happiness	103
3545	WATERY	waterig	2.75	2.526315789473684	negative	neutral	1.2222222222222223	1.2222222222222223	1.1111111111111112	1.1111111111111112	1.3333333333333333	1	Disgust	5927
356	SHEARS	schaar	2.8823529411764706	3	neutral	neutral	1.4545454545454546	1.0909090909090908	1.2727272727272727	1.1636363636363638	1	1	Happiness	418
3604	LIGHT BLUE	lichtblauw	2.466666666666667	3.3157894736842106	positive	neutral	1.75	1	1	1	1	1	Happiness	1036
3620	SLEEPY	slaperig	1.6	2.263157894736842	negative	neutral	1.1111111111111112	1.1111111111111112	1	1.3333333333333333	1	1	Sadness	3134
3625	HEADACHE	hoofdpijn	3.25	1.5555555555555556	negative	neutral	1	1.4166666666666667	1.1666666666666667	2.1666666666666665	1.3333333333333333	1.3333333333333333	Sadness	1281
363	DWELL (LIVE, RESIDE)	wonen	2.642857142857143	3.3	positive	neutral	2.1	1	1.1	1	1	1.4	Happiness	712
3634	STUBBORN	koppig	3.5	1.95	negative	neutral	1	3.0444444444444443	1.3333333333333333	1.3333333333333333	1.822222222222222	1	Anger	6812
367	RIDE	paardrijden	3.625	3.210526315789474	positive	neutral	3.090909090909091	1	1.8181818181818181	1	1	1	Happiness	2434
3675	ZEBRA	zebra	3	3.3684210526315788	positive	neutral	1.8444444444444446	1	1	1	1	1	Happiness	1420
3701	HOLLOW	hol	2.7333333333333334	2.6315789473684212	negative	neutral	1	1.125	1.25	1.5	1	1.425	Sadness	1609
3702	SLIPPERY	glad	3	3.0526315789473686	positive	neutral	1.4545454545454546	1.1818181818181819	1.5454545454545454	1.1818181818181819	1	1.3636363636363635	Fear	1189
3703	STICKY	kleverig	3.066666666666667	2.1578947368421053	negative	neutral	1.1	1.2	1.1	1	2.2	1.1	Disgust	5010
3707	BEIGE	beige	2.466666666666667	3.1052631578947367	positive	neutral	1.0909090909090908	1	1	1	1	1	Happiness	6486
3710	CLEAR (TO SEE)	duidelijk	2.5	3.611111111111111	positive	valenced	1.5555555555555556	1.2222222222222223	1.2222222222222223	1.1111111111111112	1.1111111111111112	1.3333333333333333	Happiness	3735
3711	TIE (NOUN)	stropdas	2.9285714285714284	3.1	positive	neutral	1.9454545454545453	1	1.0909090909090908	1.0909090909090908	1	1	Happiness	5507
372	POINTED	puntig	3.2941176470588234	2.6315789473684212	negative	neutral	1	1.1818181818181819	1.5272727272727273	1.0909090909090908	1.1818181818181819	1.1818181818181819	Fear	4505
3725	AVOCADO	avocado	2.5	3.25	positive	neutral	2.2	1.2	1.2	1.2	1.7	1.2	Happiness	18115
3726	BROCCOLI	broccoli	2.625	3.0526315789473686	positive	neutral	1.6	1	1	1	1.1	1	Happiness	4572
3727	CELERY	selderij	2.5625	2.9473684210526314	negative	neutral	1.2888888888888888	1	1	1	1.4444444444444444	1	Disgust	8217
3730	APRICOT	abrikoos	2.5625	3.5	positive	neutral	1.8888888888888888	1	1	1	1	1	Happiness	3323
3744	INTERPRETER	tolk	3.066666666666667	3.1052631578947367	positive	neutral	1.7	1	1.2	1	1	1.1	Happiness	15184
3748	DROP (OF A LIQUID)	drop	2.5714285714285716	2.8	negative	neutral	1.5454545454545454	1	1.0909090909090908	1	2.272727272727273	1	Disgust	4857
3751	BRIGHT YELLOW	knalgeel	3.3529411764705883	3.1578947368421053	positive	neutral	1.9333333333333331	1	1	1	1.5555555555555556	1.4222222222222223	Happiness	4972
3752	LILAC	lila	2.4705882352941178	3.263157894736842	positive	neutral	1.5555555555555556	1	1	1.1111111111111112	1	1	Happiness	10171
3753	MAGENTA	magenta	2.6153846153846154	3.0833333333333335	positive	neutral	2.5	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	Happiness	21485
3754	TRANSPARENT	doorzichtig	2.5294117647058822	2.8947368421052633	negative	neutral	1.0909090909090908	1.1818181818181819	1.1818181818181819	1.0909090909090908	1	1.0909090909090908	Joint	5189
3755	MOUNTAINOUS	bergachtig	3.1176470588235294	3.1052631578947367	positive	neutral	1.8	1	1.3	1	1	1.2	Happiness	7807
3756	FLORAL	gebloemd	2.357142857142857	3.736842105263158	positive	valenced	2.5454545454545454	1	1	1	1	1.1818181818181819	Happiness	10677
3757	MUGGY	benauwd	3.4	2	negative	neutral	1.1111111111111112	1.7777777777777777	4.444444444444445	2	1.7777777777777777	1.6666666666666667	Fear	11418
3758	WINDY	winderig	3.7142857142857144	2.210526315789474	negative	neutral	1	1.3636363636363635	1.3636363636363635	1.0909090909090908	1.8181818181818181	1.5454545454545454	Disgust	7545
3759	FOGGY	mistig	2.75	2.3157894736842106	negative	neutral	1.3636363636363635	1.1818181818181819	2.2363636363636363	1.6363636363636365	1.1818181818181819	1.6363636363636365	Fear	3771
376	FRAGRANT	geurig	2.7333333333333334	3.0526315789473686	positive	neutral	1.98	1	1	1	1.6	1.3599999999999999	Happiness	12048
3761	EMOTIONAL	emotioneel	3.533333333333333	2.9473684210526314	negative	neutral	3.3272727272727276	2.4363636363636365	2.1454545454545455	3.4181818181818184	1.5	2.618181818181818	Sadness	12512
3762	SAFE	veilig	2.1176470588235294	4.368421052631579	positive	valenced	3.5555555555555554	1	1.1111111111111112	1.1111111111111112	1	1.1111111111111112	Happiness	2267
377	LOUD	luid	3.8823529411764706	2.5789473684210527	negative	neutral	1.2888888888888888	2.6222222222222222	1.5333333333333334	1.2222222222222223	1.3333333333333333	1.6222222222222222	Anger	481
378	PINCH	knijpen	3.7333333333333334	2.6842105263157894	negative	neutral	1	2.8	1.511111111111111	1.511111111111111	1.3333333333333333	1.5777777777777777	Anger	1443
379	BLUNT	stomp	3.2142857142857144	2.45	negative	neutral	1	1.375	1.375	1.75	1.625	1.5	Sadness	3849
3803	RASPBERRY	framboos	2.7857142857142856	3.8	positive	valenced	2.5454545454545454	1	1	1	1	1.1818181818181819	Happiness	2715
3812	COWARDLY	laf	3.142857142857143	1.65	negative	neutral	1.1	2.7	3.3	2.6	2	1.4	Fear	8398
3815	ALMOND	amandel	2.625	3.2777777777777777	positive	neutral	1.1818181818181819	1	1	1	1	1.0909090909090908	Happiness	10360
3841	WINDMILL	windmolen	2.375	3.2222222222222223	positive	neutral	1.3	1	1	1	1	1.1	Happiness	6193
3857	EGGSHELL	eierschaal	2.2857142857142856	2.95	negative	neutral	1.125	1	1	1	1	1.2	Surprise	4374
3858	CONFUSED	verward	3.4	2.210526315789474	negative	neutral	1	1.2727272727272727	2.1818181818181817	1.9090909090909092	1.2727272727272727	1.7272727272727273	Fear	9612
3884	PATIENT	geduldig	1.8823529411764706	4	positive	valenced	2.4727272727272727	1.1636363636363638	1.0727272727272728	1.0727272727272728	1.2545454545454546	1.3636363636363635	Happiness	7655
3979	TADPOLE	kikkervisje	2.764705882352941	3.0526315789473686	positive	neutral	1.2545454545454546	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.4363636363636365	1.0727272727272728	Disgust	2689
3982	BREEZE	bries	2.1875	3.4444444444444446	positive	neutral	1.2222222222222223	1	1	1	1	1	Happiness	9112
418	FOR A LONG TIME	lang	2.7058823529411766	2.9473684210526314	negative	neutral	1.625	1.25	1.125	1.125	1	1.25	Happiness	601
45	EVIL	kwaad	4.125	1.6111111111111112	negative	neutral	1	4.636363636363637	2.4181818181818184	2.4727272727272727	1.6909090909090911	1.2363636363636363	Anger	604
474	DRESS	jurk	2.6	3.526315789473684	positive	neutral	3.272727272727273	1.0909090909090908	1	1	1	2	Happiness	1419
48	BE SILENT	stil	1.375	3.2222222222222223	positive	neutral	1.2727272727272727	1.1818181818181819	1.5454545454545454	2.090909090909091	1	1.1818181818181819	Sadness	197
487	SHY	verlegen	2.066666666666667	2.473684210526316	negative	neutral	1	1	2.775	1.6	1	1.325	Fear	3963
492	THREE	drie	2.6875	3	neutral	neutral	1.211764705882353	1	1.0941176470588236	1	1	1	Happiness	10
493	FIVE	vijf	2.875	3.0526315789473686	positive	neutral	1.3636363636363635	1.0909090909090908	1.0909090909090908	1.0909090909090908	1	1	Happiness	91
496	CUCUMBER	komkommer	2.466666666666667	3.1052631578947367	positive	neutral	1.56	1	1	1	1.6	1	Disgust	2550
500	CRUEL	wreed	3.857142857142857	1.5	negative	neutral	1	3.2	2.6	2.7	2.8	1.3	Anger	7010
503	FROG	kikker	2.875	3.1578947368421053	positive	neutral	1.5454545454545454	1	1	1	1.6363636363636365	1.0909090909090908	Disgust	717
504	LEARN	leren	3.5	3.3157894736842106	positive	neutral	1.75	1.25	1.375	1.125	1.25	1.625	Happiness	1106
505	PARENTS	ouders	2.5714285714285716	3.7	positive	valenced	3.3636363636363638	1.0909090909090908	1.0909090909090908	1.0909090909090908	1	1.0909090909090908	Happiness	456
507	MELON	meloen	2.642857142857143	3.25	positive	neutral	2.94	1	1	1	1	1	Happiness	3609
509	CERTAIN	zeker	3	3.85	positive	valenced	2.375	1.125	1.125	1.1428571428571428	1.125	1.125	Happiness	709
522	WOLF	wolf	3.7333333333333334	2.8947368421052633	negative	neutral	2.4444444444444446	1.4444444444444444	2.4444444444444446	1.1111111111111112	1.1111111111111112	1.4444444444444444	Joint	681
537	TURBID	troebel	2.8823529411764706	2.1052631578947367	negative	neutral	1.1	1.4	1.6	1.6	1.7	1.2	Disgust	12283
539	NEST	nest	2.357142857142857	3.2	positive	neutral	3.090909090909091	1	1.2727272727272727	1	1.1818181818181819	1.5454545454545454	Happiness	1141
544	SPICY	kruidig	2.8666666666666667	3.526315789473684	positive	neutral	1.94	1.2	1.1	1.1	1.2	1.7	Happiness	11458
55	WHISPER	fluisteren	2.3125	3.111111111111111	positive	neutral	1.3636363636363635	1.4363636363636365	1.9090909090909092	1.1818181818181819	1.2727272727272727	1.5454545454545454	Fear	1229
571	STING	steken	3.642857142857143	2.4	negative	neutral	1	2.4	1.8	2	1.5	1.4	Anger	1046
578	KISS	zoenen	3.9411764705882355	4.578947368421052	positive	valenced	4.222222222222222	1	1	1	1	1.6666666666666667	Happiness	1023
58	LIQUID	vloeistof	2.5714285714285716	3.0526315789473686	positive	neutral	1.4	1	1	1	1	1.1	Happiness	6251
580	FUR	bont	3.142857142857143	2.65	negative	neutral	1.3	2.1	1.3	2.1	2.5	1.3	Disgust	7813
584	DIFFICULT	moeilijk	3.375	2	negative	neutral	1	1.4	1.9	2.1	1.1	1.6	Sadness	1180
585	BOOT	laars	2.857142857142857	2.9473684210526314	negative	neutral	1.3636363636363635	1	1	1	1	1	Happiness	1176
587	ANT	mier	3.0625	2.6666666666666665	negative	neutral	1	1	1	1	1.1	1.1	Joint	622
588	BROKEN	kapot	3.2666666666666666	1.9473684210526316	negative	neutral	1.0727272727272728	2.5454545454545454	1.781818181818182	2.9454545454545453	1.3454545454545455	1.6545454545454545	Sadness	282
589	CLOSED	gesloten	2.6666666666666665	2.526315789473684	negative	neutral	1	1.4181818181818182	1.1818181818181819	1.8181818181818181	1	1.1818181818181819	Sadness	1427
590	NAKED	naakt	3.4285714285714284	3.5789473684210527	positive	neutral	2.175	1	1.75	1	1.25	1.85	Happiness	3564
592	PISS	plassen	3.2142857142857144	3	neutral	neutral	1.375	1	1	1	1.625	1.25	Disgust	9
593	POTATO	aardappel	2.823529411764706	3.1052631578947367	positive	neutral	1.375	1.125	1.125	1.1428571428571428	1.25	1.125	Happiness	543
595	GROUNDNUT (PEANUT)	pinda	2.4	3.263157894736842	positive	neutral	1.9	1	1	1	1.3	1	Happiness	4404
600	STRANGE	raar	3.0588235294117645	2.4210526315789473	negative	neutral	1.2	1	1.3	1.3	1.5	1.6	Surprise	1891
604	GLASS	glas	2.4705882352941178	2.8947368421052633	negative	neutral	1.25	1.125	1.375	1.1428571428571428	1.125	1.125	Fear	319
606	GRASS	gras	2.625	3.0526315789473686	positive	neutral	1.7142857142857142	1	1	1	1	1	Happiness	81
609	HAIL	hagel	3.4705882352941178	2.526315789473684	negative	neutral	1.0727272727272728	1.7090909090909092	1.6181818181818182	1.6363636363636365	1.2545454545454546	1.8909090909090909	Surprise	2820
614	HILL	heuvel	3	2.8947368421052633	negative	neutral	2.4	1.1	1.2	1.1	1.2	1.2	Happiness	2608
615	HORSE	paard	3.2941176470588234	3.1052631578947367	positive	neutral	2.2	1	1.4	1	1	1	Happiness	250
619	ANIMAL	dier	2.625	3.5	positive	neutral	2.9	1.1	1.3	1.2	1.1	1.2	Happiness	71
624	LAKE	meer	2.8666666666666667	3.473684210526316	positive	neutral	2.2	1.6	1.5	1.3	1.5	1.7	Happiness	471
625	LAMP	lamp	2.7058823529411766	3.0526315789473686	positive	neutral	1.3	1.2	1.2	1.2	1.2	1.2	Happiness	331
628	LEAF	blad	2.6	2.8947368421052633	negative	neutral	1.45	1	1	1	1	1.125	Happiness	450
629	LEATHER	leer	3	3.0526315789473686	positive	neutral	1.4181818181818182	1.0909090909090908	1.0909090909090908	1	1.2727272727272727	1.0909090909090908	Happiness	4106
630	LIGHT (RADIATION)	licht	2.6875	3.5555555555555554	positive	neutral	2.7777777777777777	1.2222222222222223	1.1111111111111112	1.3333333333333333	1.1111111111111112	1.3333333333333333	Happiness	230
634	MEAT	vlees	3	3.210526315789474	positive	neutral	1.5090909090909093	1.1818181818181819	1	1.1818181818181819	1.5454545454545454	1	Disgust	224
635	MILK	melk	2.7142857142857144	3.1052631578947367	positive	neutral	1.5	1.2	1.2	1.2	1.2	1.2	Happiness	19
639	MOUNTAIN	berg	2.7333333333333334	3.1052631578947367	positive	neutral	1.5833333333333333	1	1	1	1	1.0833333333333333	Happiness	1071
640	MUD	modder	2.823529411764706	2.3157894736842106	negative	neutral	1.375	1.375	1.25	1.1428571428571428	1.75	1.25	Disgust	1049
641	MUSHROOM	champignon	2.764705882352941	2.8947368421052633	negative	neutral	1.4909090909090907	1	1	1	1.3636363636363635	1	Happiness	2353
647	PAINT (PIGMENTS)	verf	2.7333333333333334	3.210526315789474	positive	neutral	2.46	1	1.16	1.16	1	1.26	Happiness	532
648	PAPER	papier	2.5	3.15	positive	neutral	1.6363636363636365	1	1.0909090909090908	1.1818181818181819	1.0909090909090908	1	Happiness	257
653	PLANT (VEGETATION)	planten	2.466666666666667	3.3157894736842106	positive	neutral	2.3333333333333335	1	1	1	1	1.4444444444444444	Happiness	614
654	PLASTIC	plastic	2.5294117647058822	2.8421052631578947	negative	neutral	1	1.0833333333333333	1	1.0833333333333333	1.0833333333333333	1	Joint	1800
658	RAIN (PRECIPITATION)	regen	2.625	2.5	negative	neutral	1.1636363636363638	2.2545454545454544	1.4363636363636365	2.290909090909091	1.6181818181818182	1.7636363636363634	Sadness	180
662	BATTERY	batterij	2.8666666666666667	3.0526315789473686	positive	neutral	1.5555555555555556	1.3333333333333333	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.3333333333333333	Happiness	3128
665	BEE	bij	3.1176470588235294	2.9473684210526314	negative	neutral	1.5	1	2.05	1	1.375	1.125	Fear	537
666	RIVER	rivier	2.5	3.45	positive	neutral	2	1	1.0833333333333333	1	1	1.0833333333333333	Happiness	2721
667	ROAD	weg	2.5625	2.6842105263157894	negative	neutral	1.7777777777777777	2.111111111111111	1.7777777777777777	2.3333333333333335	1.1111111111111112	1.6666666666666667	Sadness	340
671	SAND	zand	2.4375	3	neutral	neutral	2.036363636363636	1.1818181818181819	1	1.1818181818181819	1.3636363636363635	1.0909090909090908	Happiness	153
672	EARLY	vroeg	2.4705882352941178	2.736842105263158	negative	neutral	1.4444444444444444	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.7777777777777777	Surprise	441
673	SCHOOL	school	2.8666666666666667	3.1052631578947367	positive	neutral	1.625	1.125	1.625	1.375	1	1.625	Joint	15
674	MOUTH	mond	2.7142857142857144	3.4	positive	neutral	1.7777777777777777	1	1.1111111111111112	1	1.5555555555555556	1.1111111111111112	Happiness	29
677	AXE	bijl	3.411764705882353	2.6315789473684212	negative	neutral	1.1	1.9	2.8	1	1.4	1.2	Fear	2736
683	PERSON	persoon	2.8	3.210526315789474	positive	neutral	2.025	1.125	1.125	1.125	1.25	1.5	Happiness	1705
686	EASY	gemakkelijk	2.4	3.9473684210526314	positive	valenced	3	1.2	1.1	1.2	1.2	1.7	Happiness	1146
687	NOTHING	niets	2.0714285714285716	2	negative	neutral	1.5	1.625	1.625	1.5714285714285714	1.125	1.25	Joint	1012
69	SOBER	sober	2.0625	2.6666666666666665	negative	neutral	1.2	1.42	1.46	2.7600000000000002	1.2	1	Sadness	11159
696	STIR	roeren	3.2857142857142856	3.15	positive	neutral	1.0909090909090908	1	1	1	1	1	Happiness	1628
698	WISE	wijs	2.625	4.157894736842105	positive	valenced	2.6	1	1	1	1	1.2545454545454546	Happiness	3360
699	SAD	droevig	2.764705882352941	1.5263157894736843	negative	neutral	1	1.8909090909090909	2.2181818181818183	5	1.2727272727272727	1.2727272727272727	Sadness	1904
700	CARRY	dragen	3.25	3.210526315789474	positive	neutral	1.6	1.1	1.1	1	1	1.4	Happiness	970
701	SLOW	traag	1.9411764705882353	2.3684210526315788	negative	neutral	1.0909090909090908	1.7272727272727273	1.3636363636363635	2	1.2727272727272727	1.0909090909090908	Sadness	553
704	CLEAN	proper	2.1176470588235294	3.8947368421052633	positive	valenced	2.727272727272727	1	1	1	1	1.2727272727272727	Happiness	2177
706	DARK	donker	2.5625	2.5789473684210527	negative	neutral	1.2	1.5	2.8	2.3	1.5	1.6	Fear	132
707	REMEMBER	onthouden	3.3125	3.388888888888889	positive	neutral	2.2222222222222223	1.3333333333333333	1.4444444444444444	1.4444444444444444	1.3333333333333333	1.4444444444444444	Happiness	3739
709	TEACH	onderwijzen	3.4375	3.1666666666666665	positive	neutral	2	1.2222222222222223	1.1111111111111112	1.3333333333333333	1.1111111111111112	1.2222222222222223	Happiness	7792
710	WHEEL	wiel	2.8125	3.0526315789473686	positive	neutral	1.1111111111111112	1	1.1111111111111112	1	1	1.1111111111111112	Joint	627
712	RICH	rijk	3.4375	4	positive	valenced	2.727272727272727	1.1818181818181819	1.0909090909090908	1.0909090909090908	1.0909090909090908	1.4545454545454546	Happiness	1794
713	STEAL	stelen	3.5625	1.7894736842105263	negative	neutral	1	3.4444444444444446	2.288888888888889	1.8888888888888888	2	1.6666666666666667	Anger	2501
715	SHOUT	schreeuwen	4.3125	1.7777777777777777	negative	neutral	1.8	4.654545454545455	3.9818181818181815	2.5272727272727273	2.2181818181818183	2.7818181818181817	Anger	1047
717	SWEET	zoet	2.5625	3.8947368421052633	positive	valenced	3.3	1.2	1.2	1.3	1.3	1.3	Happiness	1116
718	PAY	betalen	3.764705882352941	2.4210526315789473	negative	neutral	1.1111111111111112	1.2222222222222223	1	1.4444444444444444	1.1111111111111112	1.1111111111111112	Sadness	1544
721	LOW	laag	2.4375	2.611111111111111	negative	neutral	1.25	1.125	1.375	1.625	1.125	1.5	Sadness	551
724	READ	lezen	2.0588235294117645	3.1578947368421053	positive	neutral	2.6666666666666665	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.3333333333333333	Happiness	859
730	SNAKE	slang	3.642857142857143	2.1	negative	neutral	1.2727272727272727	1.2727272727272727	4	1.2727272727272727	2.9272727272727277	1.8727272727272728	Fear	877
732	YOUR (SINGULAR)	jouw	2.8125	3.1666666666666665	positive	neutral	1.8	1.2	1.4	1.2	1.2	1.2	Happiness	702
734	MAKE	maken	3.2142857142857144	3.35	positive	neutral	1.56	1.08	1	1.16	1	1	Happiness	599
735	OWL	uil	2.4705882352941178	3.0526315789473686	positive	neutral	1.781818181818182	1	1.0909090909090908	1	1	1.2727272727272727	Happiness	1813
737	LIGHT (IGNITE)	aansteken	3.375	3.210526315789474	positive	neutral	1.6	1.3	1.6	1.2	1.2	1.7	Surprise	3084
739	FEED	voeren	3.142857142857143	3.15	positive	neutral	1.3	1.3	1.3	1.4	1.4	1.2	Joint	2656
741	DRIVE	autorijden	3.7058823529411766	3.1052631578947367	positive	neutral	1.6666666666666667	1.2222222222222223	1.8888888888888888	1.2222222222222223	1.5555555555555556	1.2222222222222223	Fear	3760
744	EGG	ei	2.625	3.2222222222222223	positive	neutral	1.9600000000000002	1	1	1	1.2	1	Happiness	179
